Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG25,OUT027,7734.925564
DRG27,OUT027,880.3833645
DRG37,OUT027,2789.212225
DRG39,OUT027,1662.745904
DRG51,OUT027,3453.430032
DRH03,OUT027,1262.84499
DRH13,OUT027,1371.088846
DRH15,OUT027,1376.726547
DRH23,OUT027,1347.636011
DRH36,OUT027,2167.8839
DRH37,OUT027,3574.114414
DRH49,OUT027,943.751122
DRH59,OUT027,1074.921628
DRI13,OUT027,5329.882382
DRI47,OUT027,3856.18738
DRI49,OUT027,2407.298262
DRJ11,OUT027,4940.558869
DRJ13,OUT027,3713.741472
DRJ24,OUT027,3330.471776
DRJ25,OUT027,1731.337931
DRJ35,OUT027,1197.071813
DRJ49,OUT027,3324.890452
DRJ51,OUT027,6086.01082
DRK01,OUT027,2401.660561
DRK11,OUT027,2736.164145
DRK47,OUT027,5491.79715
DRL23,OUT027,2904.543477
DRL49,OUT027,1568.408376
DRL59,OUT027,1187.299799
DRL60,OUT027,2729.613674
DRM11,OUT027,6319.110957
DRM49,OUT027,1359.813445
DRN11,OUT027,3871.409173
DRN35,OUT027,1136.560491
DRN37,OUT027,3065.969645
DRO35,OUT027,4414.319764
DRO47,OUT027,2491.863775
DRO59,OUT027,1767.419216
DRP47,OUT027,6410.065864
FDA09,OUT027,5114.52221
FDA14,OUT027,2232.529536
FDA19,OUT027,2393.76778
FDA21,OUT027,6478.094121
FDA25,OUT027,2516.669659
FDA27,OUT027,5195.705102
FDA31,OUT027,3957.665995
FDA32,OUT027,4175.120171
FDA33,OUT027,4305.399384
FDA37,OUT027,3654.733537
FDA38,OUT027,3256.33601
FDA40,OUT027,1488.353024
FDA48,OUT027,7321.682092
FDA58,OUT027,3725.392721
FDB03,OUT027,6187.038419
FDB09,OUT027,1771.140098
FDB10,OUT027,3602.490842
FDB11,OUT027,7545.949831
FDB12,OUT027,2955.057277
FDB15,OUT027,6570.015491
FDB16,OUT027,1949.742461
FDB20,OUT027,1978.832998
FDB28,OUT027,3348.794304
FDB29,OUT027,2650.471092
FDB33,OUT027,4904.57423
FDB35,OUT027,2308.074727
FDB39,OUT027,1136.560491
FDB41,OUT027,1014.034459
FDB45,OUT027,2094.781712
FDB46,OUT027,6095.482157
FDB47,OUT027,3894.523746
FDB49,OUT027,2308.450574
FDB50,OUT027,2480.137357
FDB51,OUT027,1430.848475
FDB60,OUT027,4609.384214
FDC03,OUT027,5451.09295
FDC05,OUT027,4839.402408
FDC09,OUT027,1493.314201
FDC15,OUT027,2860.56941
FDC20,OUT027,852.4203683
FDC21,OUT027,1507.070191
FDC22,OUT027,4774.005078
FDC23,OUT027,5418.958055
FDC26,OUT027,1995.971608
FDC34,OUT027,4881.121394
FDC37,OUT027,3146.588767
FDC38,OUT027,3477.897653
FDC39,OUT027,5980.47306
FDC40,OUT027,2216.292957
FDC47,OUT027,6574.686729
FDC48,OUT027,2376.854678
FDC51,OUT027,3629.551806
FDC52,OUT027,2611.946803
FDC56,OUT027,3720.88256
FDC57,OUT027,3188.11983
FDC60,OUT027,1949.516953
FDD02,OUT027,3331.655693
FDD03,OUT027,5051.37996
FDD04,OUT027,2962.048026
FDD14,OUT027,4112.326922
FDD16,OUT027,1357.558364
FDD17,OUT027,5865.463963
FDD21,OUT027,4428.226093
FDD22,OUT027,5682.802455
FDD23,OUT027,5597.485249
FDD32,OUT027,1742.425409
FDD34,OUT027,4143.710123
FDD44,OUT027,9236.2453
FDD45,OUT027,2521.743589
FDD47,OUT027,5436.247005
FDD48,OUT027,3393.895911
FDD56,OUT027,4596.417502
FDD58,OUT027,2198.703331
FDE04,OUT027,4160.623226
FDE14,OUT027,3179.663278
FDE17,OUT027,4168.35493
FDE20,OUT027,5750.454865
FDE22,OUT027,2922.58412
FDE23,OUT027,1499.628426
FDE26,OUT027,3327.596549
FDE28,OUT027,4915.624124
FDE34,OUT027,5027.701616
FDE39,OUT027,4642.082878
FDE41,OUT027,1861.56882
FDE44,OUT027,1351.695155
FDE45,OUT027,5277.564518
FDE47,OUT027,3320.887685
FDE59,OUT027,801.6810606
FDF02,OUT027,2796.299621
FDF04,OUT027,6398.226693
FDF08,OUT027,2108.500117
FDF10,OUT027,3426.312691
FDF11,OUT027,5454.362817
FDF14,OUT027,4084.514265
FDF17,OUT027,5432.864384
FDF22,OUT027,5474.348466
FDF32,OUT027,3080.89076
FDF35,OUT027,2650.395923
FDF38,OUT027,653.4095283
FDF39,OUT027,9241.601116
FDF45,OUT027,2123.383647
FDF47,OUT027,4274.786668
FDF53,OUT027,6034.876873
FDF59,OUT027,2303.000797
FDG04,OUT027,3802.065452
FDG08,OUT027,4488.254184
FDG16,OUT027,5114.52221
FDG20,OUT027,2219.45007
FDG26,OUT027,6149.792009
FDG28,OUT027,4356.815216
FDG41,OUT027,2573.610437
FDG45,OUT027,7193.706282
FDG47,OUT027,6367.595185
FDG50,OUT027,1897.811183
FDG53,OUT027,2525.68998
FDG57,OUT027,1070.035621
FDG58,OUT027,3298.054996
FDH04,OUT027,1916.818288
FDH12,OUT027,2209.978733
FDH14,OUT027,2752.969863
FDH17,OUT027,2344.156013
FDH20,OUT027,2861.133181
FDH22,OUT027,3445.762758
FDH24,OUT027,4151.151889
FDH27,OUT027,2679.035443
FDH38,OUT027,3472.823723
FDH44,OUT027,3197.891845
FDH45,OUT027,827.2386378
FDH46,OUT027,2430.976606
FDH47,OUT027,2496.749782
FDH48,OUT027,1507.682284
FDH53,OUT027,2027.317225
FDH56,OUT027,2382.331301
FDH58,OUT027,3868.778245
FDI02,OUT027,3191.784335
FDI05,OUT027,2590.711463
FDI08,OUT027,6466.067026
FDI09,OUT027,6799.067223
FDI12,OUT027,1934.858931
FDI15,OUT027,6731.414813
FDI34,OUT027,6502.148312
FDI35,OUT027,6874.612414
FDI36,OUT027,5023.191456
FDI38,OUT027,6592.501864
FDI40,OUT027,2758.188763
FDI45,OUT027,4956.505509
FDI48,OUT027,1193.783155
FDI52,OUT027,2662.498187
FDI53,OUT027,3092.466839
FDI58,OUT027,2486.226074
FDI60,OUT027,1303.248513
FDJ02,OUT027,2367.270586
FDJ03,OUT027,1105.553136
FDJ04,OUT027,2374.975444
FDJ08,OUT027,4918.781236
FDJ09,OUT027,1007.698757
FDJ12,OUT027,6068.421193
FDJ14,OUT027,1556.005434
FDJ16,OUT027,1883.443099
FDJ20,OUT027,2306.947187
FDJ27,OUT027,2760.218335
FDJ38,OUT027,6426.978967
FDJ41,OUT027,5317.47944
FDJ50,OUT027,1662.745904
FDJ52,OUT027,3586.930788
FDJ57,OUT027,5213.101436
FDJ60,OUT027,4287.659418
FDK02,OUT027,2503.139177
FDK14,OUT027,1687.363864
FDK21,OUT027,5632.546379
FDK26,OUT027,5276.887994
FDK43,OUT027,3213.489484
FDK45,OUT027,2651.598632
FDK46,OUT027,4397.406662
FDK50,OUT027,5205.852963
FDK55,OUT027,1687.175941
FDK56,OUT027,4277.323634
FDK60,OUT027,2798.554701
FDL02,OUT027,2868.462192
FDL13,OUT027,4679.291704
FDL14,OUT027,3232.093896
FDL15,OUT027,2151.72249
FDL16,OUT027,1041.847117
FDL21,OUT027,933.6032605
FDL25,OUT027,1141.070652
FDL27,OUT027,1968.685136
FDL28,OUT027,2600.859325
FDL32,OUT027,1553.299338
FDL50,OUT027,2424.775135
FDL51,OUT027,4780.394473
FDL57,OUT027,7583.083488
FDL58,OUT027,6474.335654
FDM02,OUT027,1654.326937
FDM04,OUT027,1504.89028
FDM08,OUT027,5412.192814
FDM09,OUT027,2300.181946
FDM12,OUT027,2020.927831
FDM13,OUT027,1510.452811
FDM16,OUT027,2484.534764
FDM28,OUT027,2790.66192
FDM32,OUT027,1331.906825
FDM33,OUT027,6624.580382
FDM38,OUT027,2137.816162
FDM40,OUT027,3282.269434
FDM44,OUT027,1722.720302
FDM45,OUT027,3529.651747
FDM51,OUT027,2558.952415
FDM52,OUT027,4693.385956
FDM57,OUT027,1953.463344
FDM60,OUT027,1100.479206
FDN13,OUT027,1816.091367
FDN16,OUT027,2866.207111
FDN22,OUT027,5647.28494
FDN25,OUT027,911.5034732
FDN28,OUT027,2132.178461
FDN31,OUT027,3936.524617
FDN38,OUT027,6500.644925
FDN40,OUT027,4232.503912
FDN46,OUT027,3501.76392
FDN49,OUT027,676.5241018
FDN51,OUT027,8397.919184
FDO08,OUT027,2460.104727
FDO12,OUT027,5303.948958
FDO13,OUT027,3007.826157
FDO16,OUT027,2818.850424
FDO20,OUT027,6196.397002
FDO21,OUT027,4039.75092
FDO22,OUT027,1623.657844
FDO33,OUT027,3084.949904
FDO48,OUT027,4960.049206
FDO56,OUT027,1547.887145
FDO57,OUT027,3454.944157
FDP01,OUT027,2237.79139
FDP03,OUT027,3175.797426
FDP07,OUT027,4324.116551
FDP08,OUT027,5643.564057
FDP12,OUT027,788.8271027
FDP16,OUT027,6573.784697
FDP19,OUT027,3499.884687
FDP20,OUT027,1981.651848
FDP26,OUT027,1699.428544
FDP28,OUT027,4972.452148
FDP32,OUT027,3176.562543
FDP34,OUT027,4716.50053
FDP36,OUT027,2056.633269
FDP37,OUT027,3394.797943
FDP40,OUT027,2424.662381
FDP44,OUT027,2373.09621
FDP46,OUT027,2473.541247
FDP51,OUT027,2742.929386
FDP57,OUT027,2621.530894
FDP58,OUT027,4266.048232
FDQ01,OUT027,6045.87039
FDQ03,OUT027,3452.076983
FDQ04,OUT027,442.74744
FDQ14,OUT027,2283.268844
FDQ16,OUT027,3883.248344
FDQ21,OUT027,4104.246218
FDQ24,OUT027,6648.878872
FDQ27,OUT027,2708.915258
FDQ34,OUT027,1895.233948
FDQ36,OUT027,1091.458884
FDQ44,OUT027,4227.373604
FDQ46,OUT027,2999.256851
FDQ47,OUT027,1015.913693
FDQ58,OUT027,2809.454256
FDQ60,OUT027,204.0847707
FDR02,OUT027,3120.386881
FDR03,OUT027,7165.517778
FDR08,OUT027,2290.973701
FDR10,OUT027,3356.461577
FDR11,OUT027,4279.860599
FDR13,OUT027,2027.317225
FDR16,OUT027,7962.688678
FDR20,OUT027,1098.975819
FDR26,OUT027,2899.281623
FDR28,OUT027,4475.206933
FDR33,OUT027,2976.706048
FDR34,OUT027,8378.074477
FDR36,OUT027,1037.111448
FDR39,OUT027,6281.902132
FDR49,OUT027,1071.614177
FDR57,OUT027,3592.342981
FDS04,OUT027,3840.562895
FDS07,OUT027,2506.521797
FDS12,OUT027,3196.576381
FDS13,OUT027,4359.39245
FDS14,OUT027,3126.66889
FDS15,OUT027,3653.23015
FDS19,OUT027,1964.819284
FDS20,OUT027,4943.136104
FDS21,OUT027,796.9453919
FDS22,OUT027,768.9823957
FDS23,OUT027,3191.690374
FDS24,OUT027,1874.535532
FDS27,OUT027,3136.172443
FDS36,OUT027,4465.059072
FDS37,OUT027,2485.098534
FDS45,OUT027,3073.352348
FDS46,OUT027,2785.249727
FDS49,OUT027,2527.94506
FDS50,OUT027,5538.195428
FDS56,OUT027,6145.469771
FDS58,OUT027,5434.743618
FDS60,OUT027,3957.665995
FDT01,OUT027,5575.122369
FDT02,OUT027,657.3559189
FDT04,OUT027,824.9083881
FDT10,OUT027,936.6100343
FDT13,OUT027,4148.220284
FDT15,OUT027,3038.720757
FDT23,OUT027,2005.217438
FDT25,OUT027,3615.860247
FDT28,OUT027,4077.185253
FDT31,OUT027,4963.431827
FDT33,OUT027,3820.669865
FDT34,OUT027,2290.517316
FDT35,OUT027,3125.54135
FDT37,OUT027,6304.979121
FDT38,OUT027,2291.161625
FDT39,OUT027,3685.703307
FDT43,OUT027,1067.941618
FDT44,OUT027,2461.42019
FDT45,OUT027,1571.790997
FDT51,OUT027,994.4904296
FDT52,OUT027,5809.086954
FDT60,OUT027,2936.114602
FDU02,OUT027,5818.107275
FDU03,OUT027,4016.298084
FDU04,OUT027,2723.686034
FDU07,OUT027,3370.029644
FDU10,OUT027,1262.84499
FDU13,OUT027,3955.833743
FDU15,OUT027,1055.377599
FDU16,OUT027,2273.120982
FDU22,OUT027,4054.183434
FDU31,OUT027,5054.19881
FDU40,OUT027,3718.62748
FDU47,OUT027,1744.680489
FDU48,OUT027,1190.682419
FDU49,OUT027,3334.700052
FDU60,OUT027,5346.043791
FDV09,OUT027,3268.738952
FDV10,OUT027,1169.033648
FDV11,OUT027,2891.29488
FDV12,OUT027,3838.146738
FDV14,OUT027,1637.188326
FDV16,OUT027,821.4935522
FDV19,OUT027,4503.073283
FDV22,OUT027,4283.713028
FDV24,OUT027,2536.965382
FDV25,OUT027,7486.866727
FDV27,OUT027,1449.640811
FDV31,OUT027,2589.583923
FDV32,OUT027,1910.240971
FDV33,OUT027,5468.569823
FDV34,OUT027,1426.789331
FDV35,OUT027,5254.337191
FDV39,OUT027,4688.312025
FDV40,OUT027,1426.789331
FDV44,OUT027,4084.702188
FDV46,OUT027,3354.432005
FDV47,OUT027,2076.365222
FDV50,OUT027,3045.485998
FDV52,OUT027,3472.598215
FDV58,OUT027,4198.959592
FDV59,OUT027,6046.772422
FDW03,OUT027,3496.220181
FDW10,OUT027,5079.568464
FDW14,OUT027,2461.796037
FDW23,OUT027,904.6630628
FDW32,OUT027,1620.758455
FDW33,OUT027,2751.198014
FDW35,OUT027,840.5811965
FDW40,OUT027,3981.344339
FDW43,OUT027,6266.304493
FDW44,OUT027,3271.369879
FDW46,OUT027,1675.900539
FDW47,OUT027,2441.688237
FDW50,OUT027,2668.40435
FDW57,OUT027,5818.558291
FDW58,OUT027,2868.462192
FDW59,OUT027,1933.167621
FDX02,OUT027,7050.508681
FDX08,OUT027,3361.197246
FDX11,OUT027,5284.217005
FDX12,OUT027,6020.500736
FDX14,OUT027,1497.09146
FDX16,OUT027,3509.468778
FDX19,OUT027,5879.960908
FDX22,OUT027,5344.540404
FDX23,OUT027,1494.366572
FDX27,OUT027,1985.372731
FDX32,OUT027,3075.929583
FDX35,OUT027,5475.78608
FDX36,OUT027,6152.18132
FDX38,OUT027,665.6997162
FDX40,OUT027,868.8502393
FDX43,OUT027,2818.850424
FDX48,OUT027,2419.701204
FDX51,OUT027,4243.159166
FDX52,OUT027,4447.018429
FDX55,OUT027,5235.620024
FDY01,OUT027,3169.797302
FDY09,OUT027,1186.172258
FDY11,OUT027,1674.397152
FDY12,OUT027,788.3760866
FDY13,OUT027,2148.769409
FDY14,OUT027,8616.943862
FDY19,OUT027,4141.173158
FDY20,OUT027,2116.16739
FDY22,OUT027,3531.455811
FDY24,OUT027,1406.493608
FDY28,OUT027,5791.046311
FDY32,OUT027,2854.555863
FDY38,OUT027,5840.658079
FDY40,OUT027,750.941753
FDY43,OUT027,1141.070652
FDY48,OUT027,2459.916803
FDY52,OUT027,1296.671195
FDY57,OUT027,2690.632999
FDY58,OUT027,6961.433007
FDZ03,OUT027,4735.668713
FDZ04,OUT027,1392.51211
FDZ09,OUT027,4530.456402
FDZ12,OUT027,4121.15932
FDZ13,OUT027,1183.917178
FDZ27,OUT027,811.8289222
FDZ28,OUT027,2670.466138
FDZ32,OUT027,1558.824285
FDZ34,OUT027,8174.66623
FDZ36,OUT027,5998.513703
FDZ44,OUT027,1521.427536
FDZ45,OUT027,4536.094103
FDZ46,OUT027,2620.403354
FDZ48,OUT027,2304.692107
FDZ57,OUT027,1827.968123
NCA05,OUT027,2346.78694
NCA17,OUT027,4546.241964
NCA18,OUT027,1765.727906
NCA29,OUT027,4462.578483
NCA30,OUT027,3970.745461
NCA41,OUT027,5604.776675
NCA53,OUT027,1220.93808
NCA54,OUT027,3743.151478
NCB54,OUT027,3084.949904
NCB55,OUT027,1103.861826
NCC06,OUT027,5574.558599
NCC30,OUT027,3142.679961
NCC31,OUT027,3232.093896
NCC42,OUT027,3330.753661
NCC43,OUT027,4505.876026
NCC54,OUT027,6530.712663
NCC55,OUT027,978.7048673
NCD06,OUT027,1136.560491
NCD07,OUT027,2120.903059
NCD19,OUT027,1107.43237
NCD43,OUT027,846.2188973
NCE18,OUT027,7357.199607
NCE30,OUT027,3596.853141
NCF06,OUT027,3801.313759
NCF30,OUT027,2947.953774
NCF31,OUT027,2527.94506
NCF43,OUT027,3927.222411
NCF54,OUT027,3942.444203
NCF55,OUT027,1374.471467
NCG19,OUT027,3968.941397
NCG42,OUT027,3122.15873
NCG55,OUT027,4137.320729
NCH07,OUT027,3603.618382
NCH29,OUT027,3082.920332
NCH43,OUT027,2739.922612
NCI06,OUT027,5236.296548
NCI30,OUT027,4171.898628
NCJ06,OUT027,2371.498862
NCJ17,OUT027,1645.306616
NCK07,OUT027,4456.03875
NCK19,OUT027,4320.17016
NCK30,OUT027,5326.950778
NCL06,OUT027,4874.356153
NCL17,OUT027,4584.57833
NCL18,OUT027,3527.589959
NCL19,OUT027,3830.253956
NCL41,OUT027,566.7768586
NCL42,OUT027,10096.74637
NCL55,OUT027,5741.434544
NCM26,OUT027,3993.747281
NCM31,OUT027,3722.57387
NCM41,OUT027,1657.484049
NCM42,OUT027,2496.373936
NCM53,OUT027,2670.015122
NCM55,OUT027,3970.444784
NCN05,OUT027,4237.671804
NCN06,OUT027,4160.623226
NCN07,OUT027,2647.142164
NCN17,OUT027,2170.796712
NCN19,OUT027,3963.303696
NCN26,OUT027,3175.153118
NCN29,OUT027,526.7867673
NCN41,OUT027,1919.073369
NCN54,OUT027,1334.105529
NCN55,OUT027,7570.981223
NCO07,OUT027,4059.144611
NCO18,OUT027,5298.536765
NCO26,OUT027,3596.853141
NCO30,OUT027,3941.880433
NCO43,OUT027,3256.33601
NCP14,OUT027,4130.555488
NCP41,OUT027,1461.29206
NCP42,OUT027,4462.352975
NCP43,OUT027,3653.23015
NCP54,OUT027,3650.411299
NCP55,OUT027,1013.846536
NCQ02,OUT027,5723.393901
NCQ29,OUT027,2939.121376
NCQ30,OUT027,1320.575047
NCQ38,OUT027,2216.421819
NCR06,OUT027,1100.479206
NCR30,OUT027,757.706994
NCR38,OUT027,6393.152762
NCR42,OUT027,187.9233616
NCR54,OUT027,3725.392721
NCS18,OUT027,3630.679346
NCS30,OUT027,3374.888805
NCS42,OUT027,3243.933068
NCT05,OUT027,5953.412096
NCT06,OUT027,3369.090027
NCT30,OUT027,787.2109618
NCT41,OUT027,3393.444895
NCT54,OUT027,1773.620687
NCU06,OUT027,4927.350541
NCU18,OUT027,3545.737987
NCU30,OUT027,4585.70587
NCU41,OUT027,6633.882588
NCU53,OUT027,2526.81752
NCU54,OUT027,6215.565185
NCV17,OUT027,4886.759095
NCV18,OUT027,4792.045721
NCV29,OUT027,3311.585478
NCV42,OUT027,2370.84113
NCV53,OUT027,7955.923437
NCW05,OUT027,5446.019019
NCW06,OUT027,3714.793843
NCW30,OUT027,6140.583764
NCW54,OUT027,1532.101583
NCX17,OUT027,5656.493184
NCX18,OUT027,4086.527729
NCX29,OUT027,3302.706099
NCX41,OUT027,4003.895142
NCX53,OUT027,3482.407814
NCY17,OUT027,1480.685751
NCY30,OUT027,4983.72755
NCY42,OUT027,4424.185741
NCZ05,OUT027,1165.124842
NCZ18,OUT027,7180.336878
NCZ29,OUT027,2823.64247
NCZ41,OUT027,3094.872258
NCZ42,OUT027,6502.749666
DRA59,OUT035,2923.125711
DRB01,OUT035,1697.26278
DRC01,OUT035,964.0154823
DRC24,OUT035,3525.170129
DRC25,OUT035,1262.099917
DRD24,OUT035,2197.189617
DRD27,OUT035,1419.745427
DRD37,OUT035,997.5140898
DRE01,OUT035,3251.598167
DRE15,OUT035,1287.090941
DRF13,OUT035,3002.219645
DRF15,OUT035,1070.094406
DRF36,OUT035,5020.69685
DRF48,OUT035,1673.441548
DRF51,OUT035,721.3366814
DRF60,OUT035,5196.750643
DRG03,OUT035,3095.271332
DRG11,OUT035,1712.448815
DRG27,OUT035,581.2380607
DRG39,OUT035,1097.761774
DRG48,OUT035,2804.056771
DRG49,OUT035,4152.636268
DRG51,OUT035,2279.989667
DRH01,OUT035,2875.520467
DRH11,OUT035,1050.367448
DRH13,OUT035,905.2068159
DRH15,OUT035,908.9288833
DRH23,OUT035,889.7230151
DRH39,OUT035,1655.079348
DRH49,OUT035,623.0740994
DRH59,OUT035,709.6742032
DRI01,OUT035,3470.455736
DRI13,OUT035,3518.842614
DRI25,OUT035,962.1012762
DRI37,OUT035,720.5922679
DRI59,OUT035,5127.520187
DRJ23,OUT035,3213.484196
DRJ25,OUT035,1143.046929
DRJ35,OUT035,790.318999
DRJ37,OUT035,3281.374707
DRJ47,OUT035,3580.628934
DRJ59,OUT035,525.3077931
DRK13,OUT035,4140.924162
DRK23,OUT035,6110.146007
DRK37,OUT035,3988.567532
DRK39,OUT035,1842.423412
DRK47,OUT035,3625.740393
DRM11,OUT035,4171.941391
DRM48,OUT035,979.6481658
DRM59,OUT035,2603.958423
DRN11,OUT035,2555.943752
DRN59,OUT035,898.8793011
DRO35,OUT035,2914.378852
DRO59,OUT035,1166.868161
DRP47,OUT035,4231.990747
DRZ11,OUT035,1961.529572
DRZ24,OUT035,2921.078574
FDA02,OUT035,1892.299117
FDA08,OUT035,2359.666726
FDA14,OUT035,1473.93873
FDA19,OUT035,1580.38986
FDA27,OUT035,3430.257407
FDA32,OUT035,2756.456845
FDA34,OUT035,4490.302231
FDA35,OUT035,3253.086994
FDA36,OUT035,2224.679744
FDA38,OUT035,2149.866188
FDA43,OUT035,2704.603128
FDA47,OUT035,3222.069765
FDA48,OUT035,4833.849061
FDA51,OUT035,2376.167892
FDA55,OUT035,3876.905507
FDA56,OUT035,3078.745353
FDA57,OUT035,1131.50852
FDB05,OUT035,3461.522774
FDB10,OUT035,2378.401132
FDB17,OUT035,3568.718318
FDB23,OUT035,3953.580098
FDB28,OUT035,2210.908095
FDB35,OUT035,1523.814434
FDB44,OUT035,3964.448535
FDB45,OUT035,1382.996214
FDB47,OUT035,2571.204229
FDB49,OUT035,1524.062572
FDB50,OUT035,1637.411934
FDB52,OUT035,3315.915494
FDB59,OUT035,2795.123809
FDC04,OUT035,2810.309845
FDC08,OUT035,3290.307669
FDC09,OUT035,985.9012392
FDC11,OUT035,2244.406702
FDC14,OUT035,627.2614253
FDC15,OUT035,1888.577049
FDC21,OUT035,994.9830839
FDC22,OUT035,3151.846758
FDC23,OUT035,3577.65128
FDC28,OUT035,1553.144326
FDC34,OUT035,3222.566041
FDC35,OUT035,2700.980315
FDC37,OUT035,2077.40994
FDC41,OUT035,1418.639441
FDC44,OUT035,2715.620448
FDC52,OUT035,1724.433872
FDC60,OUT035,1287.090941
FDD02,OUT035,2199.593009
FDD04,OUT035,1955.574264
FDD05,OUT035,2458.983893
FDD09,OUT035,3678.395241
FDD20,OUT035,3387.329562
FDD22,OUT035,3751.844039
FDD28,OUT035,1146.39679
FDD32,OUT035,1150.366995
FDD33,OUT035,4806.305762
FDD36,OUT035,1689.446438
FDD39,OUT035,4147.446642
FDD41,OUT035,1928.403171
FDD46,OUT035,1891.554703
FDD48,OUT035,2240.684635
FDD53,OUT035,497.1193352
FDD59,OUT035,1741.92759
FDE02,OUT035,1973.291305
FDE05,OUT035,2309.542883
FDE08,OUT035,2523.263999
FDE09,OUT035,1087.439241
FDE10,OUT035,1930.88455
FDE16,OUT035,4460.313002
FDE21,OUT035,2547.382997
FDE26,OUT035,2196.913121
FDE29,OUT035,1174.188227
FDE33,OUT035,1380.355318
FDE35,OUT035,851.6090439
FDE38,OUT035,4077.897152
FDE40,OUT035,1135.37947
FDE52,OUT035,3861.272824
FDE53,OUT035,1333.988992
FDE57,OUT035,3448.681642
FDE58,OUT035,2683.23846
FDF02,OUT035,1846.14548
FDF10,OUT035,2262.086523
FDF12,OUT035,2726.78665
FDF16,OUT035,2148.377361
FDF17,OUT035,3586.83238
FDF20,OUT035,3672.439933
FDF28,OUT035,2598.49939
FDF32,OUT035,2034.035447
FDF34,OUT035,3105.693121
FDF38,OUT035,431.3876232
FDF39,OUT035,6101.399148
FDF41,OUT035,4452.833418
FDF45,OUT035,1401.879503
FDF47,OUT035,2822.257681
FDF58,OUT035,1084.362331
FDG02,OUT035,2171.603062
FDG05,OUT035,2580.323294
FDG12,OUT035,2335.473287
FDG14,OUT035,4808.911209
FDG16,OUT035,3376.659635
FDG17,OUT035,5942.094659
FDG20,OUT035,1465.303533
FDG21,OUT035,3321.945243
FDG28,OUT035,2876.413764
FDG35,OUT035,2098.352773
FDG38,OUT035,1977.162256
FDG40,OUT035,645.4065044
FDG46,OUT035,2397.383676
FDH02,OUT035,1235.130879
FDH04,OUT035,1265.50295
FDH12,OUT035,1459.05046
FDH14,OUT035,1817.538732
FDH16,OUT035,1628.032324
FDH27,OUT035,1768.726476
FDH34,OUT035,3738.444596
FDH35,OUT035,2574.181883
FDH40,OUT035,1286.594666
FDH46,OUT035,1604.955506
FDH48,OUT035,995.3871941
FDH52,OUT035,1015.380014
FDH60,OUT035,3477.031389
FDI05,OUT035,1710.414085
FDI09,OUT035,4488.813404
FDI10,OUT035,3663.258833
FDI12,OUT035,1277.413566
FDI20,OUT035,4180.200836
FDI27,OUT035,771.9567994
FDI28,OUT035,1343.542298
FDI33,OUT035,2712.791676
FDI36,OUT035,3316.362142
FDI38,OUT035,4352.436851
FDI44,OUT035,1683.863337
FDI46,OUT035,3376.659635
FDI56,OUT035,1988.700665
FDI58,OUT035,1641.431767
FDI60,OUT035,860.4179369
FDJ03,OUT035,729.8974366
FDJ07,OUT035,1595.83644
FDJ08,OUT035,3247.429452
FDJ12,OUT035,4006.433456
FDJ14,OUT035,1027.29063
FDJ20,OUT035,1523.070021
FDJ21,OUT035,4029.084896
FDJ27,OUT035,1822.324248
FDJ28,OUT035,3065.680896
FDJ32,OUT035,804.7109934
FDJ34,OUT035,1889.321463
FDJ56,OUT035,1786.5924
FDK03,OUT035,5565.448015
FDK04,OUT035,832.2542929
FDK08,OUT035,1276.988187
FDK20,OUT035,2533.983554
FDK28,OUT035,5300.81965
FDK32,OUT035,4034.473031
FDK40,OUT035,5082.749032
FDK43,OUT035,2121.578475
FDK46,OUT035,2903.21265
FDK48,OUT035,1901.083196
FDK52,OUT035,4247.995637
FDK57,OUT035,4957.793909
FDL02,OUT035,1893.787944
FDL03,OUT035,3118.348151
FDL13,OUT035,3089.316024
FDL15,OUT035,1420.589096
FDL16,OUT035,687.8380739
FDL25,OUT035,753.3464619
FDL26,OUT035,3919.337077
FDL27,OUT035,1299.745971
FDL32,OUT035,1025.504037
FDL36,OUT035,1119.810593
FDL52,OUT035,545.5487506
FDM09,OUT035,1518.60354
FDM16,OUT035,1640.315147
FDM20,OUT035,5533.672193
FDM27,OUT035,2681.675192
FDM28,OUT035,1842.423412
FDM32,OUT035,879.3384467
FDM33,OUT035,4373.615415
FDM34,OUT035,2053.092433
FDM38,OUT035,1411.407996
FDM39,OUT035,4285.290753
FDM40,OUT035,2166.987698
FDM44,OUT035,1137.357483
FDM56,OUT035,976.6705118
FDM58,OUT035,2465.497512
FDM60,OUT035,726.5475759
FDN01,OUT035,2310.872193
FDN08,OUT035,2108.179032
FDN12,OUT035,1840.190172
FDN13,OUT035,1199.00201
FDN15,OUT035,1652.59797
FDN16,OUT035,1892.299117
FDN20,OUT035,3829.511181
FDN22,OUT035,3728.395014
FDN24,OUT035,1110.962707
FDN31,OUT035,2598.933631
FDN33,OUT035,1506.320717
FDN44,OUT035,3528.519989
FDN50,OUT035,1424.311163
FDN52,OUT035,1755.327033
FDO01,OUT035,2068.873999
FDO03,OUT035,5441.662684
FDO04,OUT035,973.1345477
FDO09,OUT035,4606.678875
FDO11,OUT035,4872.186357
FDO13,OUT035,1985.797452
FDO16,OUT035,1861.03375
FDO27,OUT035,1993.837118
FDO31,OUT035,1536.469464
FDO33,OUT035,2036.715336
FDO38,OUT035,1410.961348
FDO39,OUT035,4417.349708
FDO40,OUT035,2501.22936
FDO45,OUT035,1424.807439
