ID,target,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
c8b20d0c1,1200000,1.1157155219,-1.377314341,-0.284149426,-0.519053429,1.82334779,0.5646778162,-0.417962866
c8bf360cb,5400000,-0.040655813,-0.423533771,0.3476133328,-0.282524211,0.8813817449,-0.140821087,0.3860831128
c8c0de757,200000,-0.307669615,-0.169304552,0.0909798848,-0.053500456,-0.119922517,-0.135364971,-0.049907271
c8f2d9bde,400000,-0.228391119,-0.311810101,0.0010921872,-0.044240116,-0.196325641,-0.071932326,-0.066612341
c8f41d576,10000000,0.4639841557,-1.156243571,-0.583412788,0.2339957498,0.2786292638,-1.273417384,-1.219808498
c91a8b64e,59333.34,-0.303758333,-0.180725984,0.1014516469,-0.054769358,-0.120634024,-0.129271776,-0.026556236
c91b4f574,1800000,-0.1353405,-0.146217334,0.5028729475,-0.738146625,0.1947183167,-0.151322868,0.7329845194
c91ed7b25,454000,-0.05062019,-0.225993385,-0.039225282,-0.281237585,0.753678704,-0.354414415,-0.206459184
c92cb7587,200000,1.8845398104,-1.67113711,-1.955704012,1.2232207156,1.486488339,-1.033482089,-0.472002798
c933e2fca,11600000,-0.291932276,-0.134020206,0.0517244644,-0.037026254,-0.043593823,-0.085278125,0.0068126688
c9398a2d9,300000,-0.260890969,-0.203828274,0.0595784458,-0.084697985,-0.014180625,-0.139147936,0.0093224588
c93b06899,1000000,0.0390879177,-0.2085191,0.2806933138,-0.021845559,0.9031122664,0.0868540216,0.4845393941
c9494a9e1,1635600,0.5247062677,-0.677250022,-0.847576795,0.1732593557,0.7689578642,0.4984439958,-1.522932817
c949d2eb4,933600,-0.310463319,-0.189886625,0.0980209859,-0.057058996,-0.14334332,-0.121315252,-0.021655177
c952aed51,30000,-0.188452232,-0.322040313,-0.032379455,-0.063241605,-0.109541001,-0.212035719,0.039813741
c95732596,160000,0.4827312777,-0.608085044,0.2522583282,-0.917116237,-0.708351819,0.1496406536,-0.548733853
c9573f4ac,819750,1.0114043952,-1.393462314,0.443641834,-1.711854031,3.5957688583,1.0837625122,-2.643267668
c95947bef,10000000,0.5280468213,0.7680766837,-0.036206088,-0.802120482,0.7867470191,0.8779378318,2.3937381339
c96081e83,2000000,0.7724984955,0.1471837001,-0.621316642,-0.81271068,4.7340080445,-0.142435839,0.0414411173
c987b1d6c,80000,-0.310773154,-0.188010791,0.1033164525,-0.066091971,-0.120840254,-0.139567022,-0.029330563
c989a1ff0,1489500,0.2483092891,0.411956351,0.7150402047,-0.045918112,1.6598365932,0.1589200335,2.879773007
c9b674211,31333.34,-0.218537791,-0.211541674,0.0064731052,-0.013667687,0.0638841809,-0.421992335,-0.415624169
c9bc5fcb1,53000,-0.30100294,-0.180569834,0.1098852089,-0.069155482,-0.140887584,-0.122109794,-0.010095792
c9d071b77,1375000,-0.280010738,-0.157333562,0.0192689649,-0.028320294,-0.170996952,-0.073469586,-0.027692248
c9d33b0cb,5400000,-0.214274827,-0.446686612,-0.00155813,-0.027662135,-0.296455027,-0.237874749,-0.363029801
c9d36a342,1000000,-0.263274735,-0.106475332,-0.016758841,-0.018347193,-0.132296353,-0.014949335,0.0338842977
ca01b096c,4000000,-0.240894438,-0.117675515,0.0116287848,-0.068064602,0.0994228502,-0.037349818,-0.013413132
ca110729e,150000,-0.103650158,-0.076139564,-0.074453646,-0.053799553,0.5270879606,-0.021783879,-0.302964649
ca186858e,30000,-0.201443026,-0.077820436,-0.014653449,0.1255292886,0.1521402006,-0.031233398,-0.100944639
ca304ce7c,20000000,0.5778079185,-1.196285156,-0.631285665,-0.244791018,1.8177702739,-0.352197805,0.0592338826
ca32631a6,9000000,-0.023903687,-0.907670905,-0.188898234,-0.010604074,-0.088203753,-0.281204914,0.0025431552
ca67a133d,20000000,0.199034613,0.0615859092,-0.644877972,-0.081301348,1.9155404438,-0.621841442,0.0696076394
ca6c4ea0d,547000,0.4877479587,-0.237922161,-0.807370756,0.0063671581,1.3886698088,0.0055352056,0.223456543
ca6c6d770,200000,0.0876906333,-0.202529981,0.0405647295,0.8449268682,0.0673965484,0.6353192898,-0.739357762
ca6cab485,75000,0.5509818058,-0.644006951,0.287154895,-1.01950352,-0.523187348,-0.095862169,-0.719135109
ca6ff35d3,88000,-0.313456989,-0.178944404,0.102220299,-0.059960108,-0.13503471,-0.120246947,-0.021438808
ca746c324,1850000,-0.259871032,-0.249103662,0.0993676474,-0.122749645,0.1295277749,-0.187189998,0.0160913418
ca79ae3eb,1000000,1.4208781271,-3.942310735,-2.390224762,0.6105483275,-1.278016048,-0.428539256,-0.927593327
ca79b7b3d,1800000,-0.06227226,0.2624854327,0.2569641824,-0.199938773,0.3578724228,-0.584558381,0.567725374
ca98b17ca,814800,0.4478442705,-0.349257024,0.1002776239,-0.614375955,-0.338771587,0.0522841543,0.1594705049
caa5e3db8,6126666.66,-0.118204536,-0.286224341,-0.232114589,-0.009852706,0.0441249918,-0.2047163,0.0715023556
caadff486,200000,0.1099660206,-0.50127596,0.5376867443,0.2633742289,0.011522591,-0.435501899,0.0671735463
cab0a7649,18833333.34,11.710336199,-13.88210287,-19.34684584,1.1992978129,2.8547903257,-12.79812035,-2.641686647
cab3137a7,8000000,0.3436662386,-0.437315172,0.4440631287,0.2040034771,1.7235985508,-0.557443669,0.5622974704
cab395212,40000,-0.282740534,-0.168677466,0.1503710693,-0.058327092,-0.005067122,-0.088448065,-0.014684322
cab7902c1,1600000,-0.314392629,-0.179264053,0.1034155362,-0.059535566,-0.137721959,-0.121388579,-0.022562224
cad766b86,2166000,-0.118549861,-0.546467674,-0.026242362,0.18024093,-0.45591419,0.3567648112,0.0351496251
cadd39df3,5000000,0.2039175934,-0.794492842,0.0990359887,-0.09795533,-0.443972571,0.5439279943,-1.278121892
cafe7bc90,400000,0.018865752,-0.401333189,0.4315819623,-0.178316397,1.2786866077,-0.550207778,0.3582039517
cafed6bd3,226666.66,0.5663012703,-1.245076052,-1.624490983,-0.343729765,-2.502527041,0.3394396985,2.1578733239
cb06acafd,200000,-0.303109231,-0.174029786,0.0909411467,-0.068726968,-0.094148984,-0.134342558,-0.025728231
cb14ef6d2,700000,5.4537410472,-9.551611536,-11.4983638,0.5991626135,-11.07159527,-1.474650803,8.8914784931
cb41aef22,430000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cb48e112a,3226000,1.3754816468,-1.243779299,-1.408603263,-0.18349064,1.9246308805,-0.957413041,-0.693212886
cb6752a39,2000000,0.2811526251,0.0190453606,0.3579637774,0.1236298145,-0.000894077,0.2276539787,-0.479371288
cb67ba755,4560000,-0.208310885,-0.128553407,-0.021126623,-0.012136245,0.1198532379,0.0287793307,0.0775921931
cb692a97b,3000000,0.342835288,-0.11035723,0.3348666674,-0.06826055,1.3073496214,-0.50256572,0.6955040615
cb730adb9,20148000,-0.021457137,-0.415912593,-0.079640036,-0.251483495,0.2719439909,0.0931772495,-0.283806681
cb7691896,1828769.24,2.1117770123,0.2657072583,1.7199834738,1.2523310808,1.4540111078,-0.121645935,-1.414105864
cb84f874b,4800000,-0.298061921,-0.180642402,0.127493925,-0.044551053,-0.090044004,-0.074325235,0.0033689279
cb979bc1d,34000000,26.102749725,-15.73229488,-3.454194299,-29.59488117,10.446959168,13.271860446,-8.277094098
cbbd33198,2467000,-0.171477744,-0.378101615,0.5072336668,-0.191136925,0.4094113516,0.0867603982,0.6745427186
cbbeb3b68,2000000,-0.119646798,-0.686300901,-0.174987363,-0.001745935,-0.480055908,-0.140523308,0.4681345168
cbf946324,250000,-0.288835913,-0.193453491,0.0921431319,-0.014666797,-0.177342598,-0.101380374,-0.009413286
cc01b3286,200000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cc0e126b6,40000,-0.260312667,-0.274713655,0.0725095467,-0.059348763,-0.12185435,-0.141128767,-0.007684808
cc179fbf7,400000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cc352fa11,50000,-0.22805435,-0.25343989,0.0479608876,-0.109705772,-0.058089387,0.0156724922,-0.086624829
cc5eedc44,322000,-0.233560531,-0.079032417,-0.047701212,-0.073432063,0.1595113364,-0.118730093,0.0464394187
cc62311c7,10000000,0.2917456721,-0.575014688,-0.680267312,0.1176706173,1.0339792723,-0.572399038,-0.238319809
cc68d8284,932000,-0.305421582,-0.157566918,0.083918854,-0.049493999,-0.099400399,-0.099257306,0.0060523954
cc6941b47,2000000,-0.007952965,0.0556567184,-0.324854272,-0.05974166,0.0435032829,0.2210952261,0.7887253096
cc6c312e1,7621333.34,1.679586675,-0.38105764,-2.71310824,0.1809753458,2.3476444577,-2.08643519,-2.471442459
cc758ac07,5000000,0.2772078764,-0.212419814,0.2122437603,0.5293531307,0.8302838462,-1.345942792,0.2278108004
cc8cf9c8b,450000,0.2738665998,-0.660180787,0.3223475047,0.3444378443,0.6797722621,-0.152108819,-1.106795288
cc9e986a7,28300000,0.2660997137,0.1486571226,-0.71326485,-0.286663381,2.0038976666,-0.029761356,0.3833324784
ccb367f80,10000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
ccb907282,4090000,0.3791637002,-0.431892805,-0.319215068,-0.74761278,0.2835151754,0.2953847824,0.3772798697
cccbc58f9,6680000,2.8691199936,-3.714852376,-3.150736121,-0.059998116,3.0482006608,1.5361967951,-2.976977375
ccda2dfdc,20000000,0.0266408239,-0.035876686,0.63828555,1.9562040898,-0.285734608,0.9976053358,-1.328258297
cce96a819,700000,-0.210444234,-0.052309509,-0.072710037,-0.049803859,0.1480655014,0.0669269586,0.3391304997
ccf7284d8,16733333.34,0.6414197548,-1.631934834,0.2060644988,0.2301807843,0.7830780647,-1.042414408,0.1665643775
ccfb14bf1,3357500,-0.020569087,-0.074906494,0.8288713404,-0.19550857,0.6527811521,-0.116643166,1.7189758126
ccfb852f7,10000000,0.373649582,-0.332612004,-0.224541853,0.0298905336,1.6994138406,-0.546893472,0.5750568954
cd0e13ed3,650000,-0.284824112,-0.169018795,0.1244226312,-0.022187808,-0.169729074,-0.014342125,0.0076580351
cd4b02f49,10000000,0.0734477762,-0.388234376,0.2125413715,0.6224006623,0.1014703648,-0.229079261,1.3260672661
cd4d3a090,5800000,-0.280359279,-0.164138902,0.0907212027,-0.026393884,-0.155969009,-0.109479181,0.0466150765
cd530e26b,10000000,-0.308054015,-0.163929799,0.0921557133,-0.067937757,-0.113257853,-0.079957442,0.0140601432
cd5c9bb8d,5000000,0.768124541,-0.930158467,-0.809099318,1.3455075504,-0.197711303,0.3780956453,1.058309235
cd654ed4c,100000,-0.281025175,-0.209390927,0.1229832687,-0.083668488,-0.206030246,-0.019757628,-0.036362886
cd6e1d1a8,208666.66,-0.24654925,-0.101101436,0.0966658762,0.0077605734,0.0141685563,0.0551250615,0.1737137321
cd780984d,2000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cd7b4d473,12000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cd88d668f,33000000,25.924272697,-15.39212287,-5.204635526,-29.23550617,10.518254894,15.077687379,-10.22651084
cd8ccd720,50000,-0.242126555,-0.2360283,0.11306418,-0.003873253,-0.08710684,-0.121521692,-0.145036849
cd8dec525,83500,0.1012431858,-0.764806218,-0.380334961,-0.05620269,-0.701906973,0.4286983365,0.4433303654
cd963b675,2333333.34,10.493966884,-12.81603367,-18.85667638,2.7616862734,-2.926345653,-8.426243547,-3.798171711
cdb8b511b,770000,-0.045794577,-0.375170691,0.1357221491,-0.381251614,-0.271060243,0.1147716831,-0.056443429
cdc587d3f,3800000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cdd86a49b,20000000,-0.198330247,0.071551813,-0.157829568,0.0225422421,0.2969297918,0.0533212357,0.1649673956
cdda19c21,11666666.66,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cdde389da,20000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cde5b25c3,400000,-0.173212233,-0.38957331,0.078647619,-0.284775645,0.4117186237,-0.687205638,-0.239185623
cdf108289,200000,-0.314223854,-0.179581001,0.1037730083,-0.059801445,-0.136458771,-0.120541771,-0.022042082
cdf56d299,1300000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
ce1794ace,3633333.34,0.8451164026,-1.156686292,-1.31188913,-0.440324289,-1.478309357,2.102077998,0.5462847468
ce196cdd5,10000000,-0.110186068,-0.062551669,-0.171602507,-0.134145484,0.6444115529,-0.298742771,0.0956282722
ce20ac9be,1310000,-0.216642458,-0.037172482,0.3178443157,-0.237274238,-0.205059293,-0.228720464,0.0190690507
ce2138c24,296000,-0.314170295,-0.179262559,0.1037787569,-0.05989061,-0.136380682,-0.120546764,-0.023427892
ce248fdf5,5000000,0.1278706374,-0.402064943,-0.595068935,0.0922201112,0.4193065208,-0.014795221,0.3145772955
ce2cad4d5,3750000,0.1096457321,-0.564436991,0.0576443617,0.6939147354,-1.14172993,-0.022646061,0.2771436226
ce2f66f2d,20000000,0.095001775,0.139987356,0.0123797134,-0.241918297,1.8140124515,2.2983121119,2.2460364735
ce4411dcc,23333333.34,1.5056304007,-1.946932713,-2.378258444,0.2554101126,-0.271503232,-1.308693523,0.967267258
ce49895d8,75000,-0.250304368,-0.201299323,0.1774357505,-0.121763509,0.1661854346,-0.156679444,-0.070332424
ce540e4cb,40000000,-0.038341096,-0.372118301,0.1063376838,-0.197109256,0.8475677289,0.4125851725,-0.845674993
ce913da75,39400000,1.6323914427,-2.154507665,-3.219386089,0.3039815655,-3.943854489,-0.251026756,3.4489639856
cea05cb3e,675000,0.4054573106,-0.508609047,1.167205555,0.4461137238,0.8455536222,-0.22189514,1.5903385322
cea1e4cb4,530000,-0.165079836,-0.319584339,-0.257622073,-0.01105408,-0.435384849,-0.118876947,0.1930181205
ceaeaab73,3225333.34,0.694160363,-0.444026403,0.1105341758,-1.04787303,0.6997303867,-0.8535812,-0.624456236
ceb9ed187,16000000,0.2077730026,-0.643224041,0.3337805238,-0.141920797,1.4577677614,-1.188847584,1.5787024686
cece97691,7726666.66,-0.056433375,-0.348180373,0.3135923066,-0.011457759,0.4895450593,-0.900416184,0.0527456005
ced02da13,27288000,0.128353307,-0.368356805,-0.215112255,0.0966682078,1.4298086238,-0.370594307,-1.518048161
ceda145a0,200000,-0.204554093,-0.425427529,-0.031890141,-0.071862722,-0.080900599,-0.271402196,-0.025227385
ceddce5f5,4220000,0.5906419588,-0.645380432,0.8496214638,1.7917462288,-0.697586224,-0.836800469,-0.515832223
cee354734,20000000,-0.162853255,-0.080712194,-0.279367452,0.0944443857,0.6646936515,-0.421381946,-0.094364832
cee7266b4,800000,-0.311704568,-0.181365935,0.103788312,-0.061104592,-0.126532573,-0.115811772,-0.032168215
cef8aaadc,792000,0.6888619836,-0.550356079,-0.012423612,0.5607580084,1.8045563231,-0.202557535,-0.05206701
cf0246be5,10852000,0.3246234306,-1.923125715,-1.003802537,0.0479581842,-1.775655669,-0.206766688,1.252440643
cf08477c9,20000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cf0bc2657,2948000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cf3c10239,14210000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cf76008f0,200000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
cf874b631,1186666.66,-0.272425865,-0.103840671,0.0347832877,-0.056547643,0.0497770438,0.0668820891,0.1368748924
cf8818219,5500000,0.6667156837,1.9776977844,-1.640975566,-0.110129177,4.0114953174,1.7650361995,4.3728668806
cf8cffe3e,7443333.34,2.1927150468,-3.066332096,-3.011054572,-0.649197494,1.3821137628,-1.801239577,0.2690998369
cf9c54e4f,666666.66,-0.186877585,-0.121613604,0.1600736976,-0.093345989,-0.031821913,-0.251824191,0.0153520886
cfa83d820,68000,-0.280602193,-0.209959034,0.0719291552,-0.085515393,-0.132736139,-0.086911568,0.0113939384
cfaade400,1800000,0.0611094972,-0.166106268,-0.130306741,-0.406907919,1.3090457296,0.0776157851,0.8535069586
cfbfdd541,579000,-0.301623495,-0.177407269,0.1053057655,-0.037813931,-0.135897773,-0.122845052,0.0001137407
cfc695447,60000,-0.290664383,-0.229785187,0.1410180752,-0.095895271,-0.041059074,-0.156198176,-0.070917693
cfce42048,130000,-0.250728069,-0.105483791,0.0048591094,-0.009513519,-0.063432545,0.0013840119,0.0190874021
cfda172e6,26880000,2.5822899193,-3.394572483,-3.321378676,-1.085521431,3.1096704452,-2.803856683,0.7731642256
cfe50d220,4000000,0.2488268199,-0.68127796,-0.729437462,0.1839048043,0.4045954229,-0.099480987,-0.090131779
cfee36e7e,3862000,2.0151329453,-1.263195287,-1.850917578,-0.337187085,3.7127392267,0.1879216838,-5.416793887
cff076276,1800000,-0.294487157,-0.176830283,0.1225496722,-0.09558864,-0.203522394,-0.1153101,-0.032689575
cff75d4ac,160000,-0.220181495,-0.272454128,0.2572969528,-0.134803568,0.3619696375,0.1237665086,0.3506959043
d00cbe720,10000000,0.1446730165,-0.063974252,-0.358150856,-0.002257745,0.8980398189,-0.745504569,0.1035258617
d01a9b95e,550000,-0.23592342,-0.246454759,0.1539011128,-0.173275985,-0.312908379,-0.22277985,-0.119765471
d02227d1a,150000,0.1778466305,-0.636321494,-0.800976454,-0.187179814,-1.33226871,0.3737017388,0.988783889
d035d8161,6000000,-0.290088381,-0.117916496,0.0520776114,-0.031577003,-0.030868595,-0.054415353,0.0721323624
d03fef054,200000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
d04e8e276,200000,-0.308724387,-0.183476669,0.1077946046,-0.064418219,-0.132367057,-0.130550971,-0.011376959
d0530c654,5333333.34,-0.206989718,-0.306316422,0.1718514158,-0.068182363,0.2090585684,-0.394805185,-0.22868231
d055087ea,5100000,-0.123844127,-0.038595605,0.3371351419,-0.248913923,-0.099657405,-0.099993233,-0.213208158
d058e4af5,5000000,-0.05158153,-0.102132148,-0.308313719,-0.037523233,0.1773655486,0.6236138039,0.9976456028
d08699be7,2662000,0.7254851441,-0.374471512,0.9810483394,0.2887059681,-0.790228708,0.4922824113,1.349785246
d0a145112,1750000,-0.095272164,-0.390181559,0.1064546842,-0.139042401,0.6716159724,-0.822125754,-0.097694241
d0a52a9a5,12533714.28,1.3739714269,0.2186832661,1.9838434891,-1.248555774,3.0550647388,2.9594552729,4.8128320193
d0bde19b0,5000000,0.064488783,-0.068461123,0.5245515989,-0.224011399,1.5133192661,0.9539795885,2.0669501107
d0d9f0810,4200000,-0.031655507,-0.544464722,0.0824957214,-0.379931893,1.3142281245,-0.637604706,0.1767111366
d0ea426d3,600000,0.6600571361,-1.123481961,0.2246689461,1.768511482,0.6737747469,-0.849665407,-1.687866281
d0eacd174,5000000,-0.288488718,-0.129225632,0.0531133573,-0.049025822,-0.034895546,-0.110578392,0.0236951221
d102acc8e,15828571.42,0.4035436258,-1.665814063,-0.168251278,1.4941313293,-0.890777344,0.6764294651,0.0566302978
d11a6cc1d,40000,-0.314333401,-0.178806145,0.1031282234,-0.059280763,-0.137527648,-0.120700925,-0.022108666
d1527bf02,1000000,-0.251939605,-0.072536901,0.0276375825,-0.044067608,0.1019687923,0.0080304886,0.0496227222
d175e5c84,156000,-0.288285165,-0.193369994,0.0967808845,-0.080228791,-0.061497374,-0.087577461,-0.048980261
d1881298f,162000,-0.31282987,-0.18013161,0.1014992843,-0.060058205,-0.132846186,-0.124234524,-0.021298969
d18813c05,36000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
d195ccdbc,54000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
d1a4ebef1,900000,-0.171131838,-0.379123705,-0.054557721,-0.062101668,-0.075183636,0.0441155401,-0.05963848
d1a789711,1200000,1.3793080643,-2.197682089,-1.377025895,0.5701367946,-0.524040207,-0.523905633,0.7646896694
d1bad5242,10000000,0.0745159157,-0.673955822,-0.144148415,-0.069708393,0.7815441999,-1.059963459,-0.507977005
d1c18fc5b,50000,-0.238322732,-0.323593827,0.0882153611,-0.129615587,0.1250251678,-0.21330425,-0.044389802
d1c51f5aa,1900000,0.0319250793,-0.468160398,-0.129308857,-0.254785145,0.1670251717,0.4416318352,-0.234609432
d1d61e287,200000,-0.22915849,-0.093675317,-0.059954575,0.0282655202,0.0378157985,-0.078370849,0.1089059487
d1f8f9abc,28000000,0.2312474716,-1.503465347,-0.361014497,0.4148724751,-0.453267938,-0.465009977,0.553855409
d236a80b6,4000000,-0.276662496,-0.11768585,0.1559422189,-0.07645169,-0.104515836,-0.16210108,0.178407309
d245d6f13,14666666.66,0.7911725114,-1.409765228,-0.128277499,0.0026826752,1.5381152258,0.8449546316,-0.365582162
d257e29fb,800000,-0.176846214,-0.282402006,0.2918241689,0.6661891349,-0.379283098,0.1165175821,-0.188164378
d26f4530d,1000000,0.490743868,-0.359793313,-0.730787946,0.7555530672,0.2981890943,-0.456157961,-0.371015635
d27049649,1300000,0.6024411,-0.2781372,0.4593088046,3.211576127,-0.226813544,1.3833389141,1.1470253213
d2795b917,30000000,0.5140508147,0.2804036684,0.2119551119,-0.406940393,4.0745368434,4.9693138958,5.0594905728
d2967cce4,1400000,-0.313341951,-0.181017405,0.1034668695,-0.059701423,-0.13676162,-0.119051995,-0.018453997
d2a028f28,1359000,0.1842525787,-1.248164661,0.3144837966,-0.903163771,2.313829552,-2.485095614,0.2307589744
d2a0a2158,1400000,0.8189020168,-0.876564182,-0.870424922,0.166719811,-0.101097667,-0.109044248,1.1601794173
d2ac563c7,40000000,0.141587547,0.4332192762,-0.602229433,-0.538944499,1.2307440352,0.7388188852,0.1011780346
d2b939a49,580000,0.5569056298,-0.768357543,0.3952107427,-0.46140495,0.2726671256,0.3869194598,0.7514307199
d2e177c6b,5614400,1.6797847011,-2.595725062,-2.075221361,0.4400164566,-0.961289194,0.109441174,-0.067507323
d2e8e33f1,180000,-0.105946542,-0.494922286,0.0884267104,0.2531947028,-0.222393323,0.089156294,0.0358275749
d2ede9420,1200000,1.1433177719,-0.504736808,-0.090730722,-1.008750849,-1.556076397,-0.330747369,-0.573990759
d2ee8dd31,10300000,0.0661598552,0.2707960434,-0.682819948,0.082831289,-0.329168003,0.7265851187,0.006806695
d2f531b76,40000000,0.143229829,-0.566014487,0.8447196355,-0.222822675,2.5942367122,2.9673522063,3.1124254674
d307372c4,400000,-0.296866087,-0.185056434,0.1378485404,-0.198165633,-0.117452196,-0.064127042,-0.003022619
d30c236b1,600000,0.1568333242,-0.308429405,-0.507751759,0.3452202543,1.103913728,0.212248,-0.496521142
d313202b2,730000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
d3207b7bb,8750000,1.4004056293,-1.868403657,-1.965959098,0.1901785337,1.3716066269,-1.338781284,-2.790915995
d334e91be,36000,-0.300330892,-0.195783127,0.0811905363,-0.051114286,-0.136029016,-0.119131148,-0.029804797
d336873a1,1000000,-0.188319308,-0.099425687,-0.185385912,-0.00978063,-0.431337599,0.1938770276,0.1357757729
d336e6705,20000000,-0.244539719,-0.3173772,0.3116048889,-0.101525925,0.3309439109,0.571205735,0.6209567541
d339b8d29,1414000,3.2265589657,-0.496200313,2.3715068294,-0.925458753,-4.78383865,5.9382704132,4.3425921116
d3440723f,20000000,3.7886222645,-2.03972893,-0.397915148,-2.991489509,15.745692333,1.2386763169,-10.97812008
d345ae5dd,121333.34,0.8903613745,-0.150103772,0.0103876276,0.2712788121,0.6147894147,-1.119206219,0.5953775619
d3709b25f,100000,-0.215124048,-0.144227517,0.1177752319,-0.11624802,0.3076741027,-0.048680752,-0.152486116
d373e4966,20000000,0.3071027543,0.2207280432,0.7472239657,1.7062038514,1.0896788211,-0.571304442,-0.731916591
d376cf968,400000,-0.310343934,-0.17610805,0.1010687896,-0.059848087,-0.119102377,-0.112979085,-0.010563214
d3800a63c,4000000,-0.246671073,-0.2233271,-0.000355885,-0.050068794,-0.112137503,-0.155109531,0.0050958832
d38440d91,700000,0.6578158383,-2.29184768,-0.526972337,0.3683997158,-0.167649873,-0.019654427,2.0393656037
d38f3d064,4600000,-0.16978912,-0.070535051,0.1026624406,0.000695809,0.2917302985,-0.412602872,0.1317262301
d3a785750,30000000,-0.280582869,-0.100216404,0.0330604333,-0.038112737,-0.015968972,-0.057065566,0.0640226533
d3c07a1e2,4000000,0.2784955934,-0.120883005,0.0683182244,-0.13592756,-0.26239775,0.6571036414,0.4557204274
d3c40a760,24000000,1.1870359929,-2.581467902,-1.581452406,-0.168149171,-0.43194992,-1.910044417,-3.163007916
d3c483518,5000000,-0.191973362,-0.352240422,0.0286054015,-0.144631995,0.1350312139,-0.352290671,-0.026829007
d3d88a209,805000,-0.220426937,-0.202549793,0.0930054439,-0.060463179,-0.096183755,-0.149610926,0.1033402375
d3e18aa72,40000,-0.312268904,-0.182449399,0.1019358029,-0.060185019,-0.140450568,-0.11726184,-0.028604804
d413c0dea,250000,-0.308579067,-0.186193744,0.103161817,-0.064978895,-0.105750028,-0.134047836,-0.013649254
d416940f3,4000000,0.5874361733,-0.507123752,-1.399912854,0.2429716755,0.4489845274,0.1157520419,-0.368769746
d41bbc735,52000,-0.232364747,-0.254476849,0.0980023699,-0.22484713,0.2356847149,-0.272965741,-0.03112175
d43370f61,38750000,20.897716468,-9.565995191,9.5934454344,9.7089167299,-12.20555453,2.0251980407,10.818530623
d44a66f6e,400000,-0.313934501,-0.179742929,0.1040963619,-0.060571844,-0.1361898,-0.123067166,-0.023043013
d450c683b,400000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
d4546ed8f,609200,0.3403287374,-0.389989955,0.1545011372,-0.444098191,-0.021818646,0.6859485568,0.1180749155
d4693ed71,30000,-0.282471366,-0.188914006,0.095770034,-0.094257853,0.0127459533,-0.155027349,-0.006407795
d47ce1307,2210000,7.3669638852,-13.53602137,-13.37274628,0.7857811992,-11.33410901,-4.0036853,5.1492599654
d47dccfcd,516500,-0.314131144,-0.17837842,0.1027434213,-0.059358406,-0.136710845,-0.120289834,-0.021277664
d488c767a,3000000,1.0025636836,-0.977677037,-0.178953966,0.3681851895,1.0084699621,-0.282266475,2.804298201
d49a3bd3e,2461428.58,0.6133476586,-0.171867247,1.0982009095,0.2451100327,-0.049772053,0.0241036362,1.2228702923
d4a8e34d3,1000000,0.6296323427,-0.167536069,1.5427940787,-1.482177772,-1.284944328,0.2679036252,-1.14921722
d4b0b6e4b,10000000,0.1009117621,-0.189212108,0.3065522038,0.3115389833,0.3829348906,-1.025218679,0.4680494501
d4be3e4d7,14000000,0.1418850854,-0.293291205,0.4406402441,-0.854532582,0.2725489828,-0.468644483,-0.46749545
d4d08bb36,24000000,0.9381111135,-0.724947899,-1.878714461,0.9715674736,-0.054796941,1.6749337007,0.3989449604
d4d1d5814,525000,-0.180777998,-0.079688843,-0.00222639,-0.079540858,0.462677703,0.0327502397,0.2858972456
d4d5f64df,20000000,0.1797153979,-1.470754543,-0.323410237,0.1079117255,-0.330647384,0.0188170426,0.3115007109
d4e2cdf17,14400000,-0.272173598,-0.072924788,0.0143560234,-0.011106537,0.047942387,-0.005436567,0.141767595
